Date,Target,Hour,Period_In_Hour,Week_Day,Is_Working_Day,Previous_Point,Previous_Hour_Price,P24HA_Price,PDSH_Price,PWSH_Price,PWA_Price,Price_HAP,Price_DAP,Load,Load_HAP,Load_DAP,Sgn0_Volume_Dir
8/15/2021 9:55,2460.32015,10,12,6,2,2911.0936,2087.07585,2926.259881,3115.06095,2984.5813,3319.961916,2629.46405,,7229.29,7322.72,,1
8/15/2021 10:00,2087.08595,11,1,6,2,2460.32015,2636.92375,2948.094973,2909.64835,2086.98,3319.701865,0,2549.4431,7246.7,7230.66,7571.3,1
8/15/2021 10:05,1938.5568,11,2,6,2,2087.08595,0,2943.9004,0,2086.98,3319.701918,2242.99845,,7258.78,7289.19,,1
8/15/2021 10:10,13548.8283,11,3,6,2,1938.5568,0.9731,3024.632394,0,2086.98,3319.628295,2457.81565,,7410.11,7326.49,,1
8/15/2021 10:15,3374.97925,11,4,6,2,13548.8283,2008.7578,3556.753571,86.39975,2125.2873,3325.313736,2631.9871,,7427.24,7359.87,,1
8/15/2021 10:20,2908.1236,11,5,6,2,3374.97925,2082.571,3590.897,87.87625,2423.5267,3325.933623,2631.0466,,7446.23,7396.31,,1
8/15/2021 10:25,2550.2335,11,6,6,2,2908.1236,2087.07575,3712.027471,88.86945,2423.271,3326.173998,2628.77935,,7442.81,7420.93,,1
8/15/2021 10:30,2629.59085,11,7,6,2,2550.2335,2912.2666,2958.180875,782.6465,2528.8769,3326.236976,2705.3596,,7469.72,7463.16,,1
8/15/2021 10:35,2628.51425,11,8,6,2,2629.59085,2087.07585,2585.167398,1856.41015,2978.8025,3326.286933,2548.9385,,7485.62,7471.6,,1
8/15/2021 10:40,2454.95445,11,9,6,2,2628.51425,2087.0759,2573.209619,11727.02615,2426.04,3326.113179,2451.70245,,7472.91,7469.16,,1
8/15/2021 10:45,2455.33035,11,10,6,2,2454.95445,2087.07585,2588.537894,2442.7678,2426.04,3326.127521,2846.0141,,7466.3,7509.26,,1
8/15/2021 10:50,2624.25185,11,11,6,2,2455.33035,2911.0936,2690.802046,2087.0852,2426.04,3326.14205,2444.4092,,7500.4,7497.75,,1
8/15/2021 10:55,2444.4088,11,12,6,2,2624.25185,2460.32015,2693.697265,2087.0852,2082.5326,3326.24037,2444.4091,,7471.5,7492.12,,1
8/15/2021 11:00,2444.4088,12,1,6,2,2444.4088,2087.08595,2708.586138,2087.0852,2421.0227,3326.419872,2635.18865,2558.96775,7462.71,7395.42,7452.35,1
8/15/2021 11:05,2444.4087,12,2,6,2,2444.4088,1938.5568,2700.564681,11609.28055,2083.7102,3326.431472,2633.31515,,7433.55,7414.81,,1
8/15/2021 11:10,2544.66335,12,3,6,2,2444.4087,13548.8283,2802.415044,3214.4372,2765.6907,3326.61039,2631.18035,,7423.89,7418.62,,1
8/15/2021 11:15,2444.40875,12,4,6,2,2544.66335,3374.97925,2908.402137,2553.69185,2424.0064,3326.500753,2473.7198,,7426.59,7406.16,,1
8/15/2021 11:20,3186.73285,12,5,6,2,2444.40875,2908.1236,2926.55426,2553.05095,2388.37,3326.510874,2631.17405,,7465.71,7411.24,,1
8/15/2021 11:25,2907.6111,12,6,6,2,3186.73285,2550.2335,2972.561004,2444.4065,2425.2476,3326.906887,2472.3945,,7465.18,7389.44,,1
8/15/2021 11:30,2633.0014,12,7,6,2,2907.6111,2629.59085,3006.749977,2444.4066,2086.1769,3327.146155,2632.5004,,7449.01,7394.96,,1
8/15/2021 11:35,2631.93635,12,8,6,2,2633.0014,2628.51425,2995.113927,2444.28325,2461.5496,3327.417397,2553.09505,,7439.71,7380.44,,1
8/15/2021 11:40,2906.7329,12,9,6,2,2631.93635,2454.95445,3017.816448,2097.8625,2347.8471,3327.501914,2553.09555,,7444.17,7372.94,,1
8/15/2021 11:45,2547.38065,12,10,6,2,2906.7329,2455.33035,3051.968823,2087.19035,2348.9979,3327.779139,2553.0961,,7429.82,7366.45,,1
8/15/2021 11:50,2547.3808,12,11,6,2,2547.38065,2624.25185,3071.14819,2087.0852,2423.7548,3327.877543,2552.83525,,7413.77,7361.32,,1
8/15/2021 11:55,11528.8658,12,12,6,2,2547.3808,2444.4088,3055.99349,2087.0851,2425.7428,3327.938866,2552.05435,,7458.7,7357.95,,1
8/15/2021 12:00,2903.4839,13,1,6,2,11528.8658,2444.4088,3433.849558,2087.0851,2422.7702,3332.454304,20645.14315,5090.9693,7473,7454.62,7647.89,1
8/15/2021 12:05,20201.41005,13,2,6,2,2903.4839,2444.4087,3467.86614,1770.6523,2702.3878,3332.692753,20619.30935,,7479.1,7466.99,,1
8/15/2021 12:10,13478.022,13,3,6,2,20201.41005,2544.66335,4228.818358,2087.08495,2426.04,3341.372824,13595.84945,,7491.51,7460.22,,1
8/15/2021 12:15,5082.94415,13,4,6,2,13478.022,2444.40875,4225.868096,2087.07485,2085.5335,3346.854958,11571.43185,,7482.1,7462.49,,1
8/15/2021 12:20,5082.9426,13,5,6,2,5082.94415,3186.73285,4297.0333,2087.0849,2086.98,3348.341768,11525.91435,,7487.77,7477.3,,1
8/15/2021 12:25,11523.4084,13,6,6,2,5082.9426,2907.6111,4387.650758,2082.4646,2414.05,3349.827861,2913.8149,,7519.96,7467.88,,1
8/15/2021 12:30,2912.62815,13,7,6,2,11523.4084,2633.0014,4761.533046,2087.07485,2351.6227,3354.346392,2922.67795,,7496.37,7481.33,,1
8/15/2021 12:35,2923.8656,13,8,6,2,2912.62815,2631.93635,4773.326267,2087.07485,2986.701,3354.624668,2992.36945,,7492.49,7493.6,,1
8/15/2021 12:40,5086.5692,13,9,6,2,2923.8656,2906.7329,4785.632573,2087.07485,2426.1649,3354.5935,2999.81945,,7522.35,7506.8,,1
8/15/2021 12:45,3363.50105,13,10,6,2,5086.5692,2547.38065,4895.283188,2102.2976,2703.7097,3355.913145,2927.9655,,7532.44,7521.59,,1
8/15/2021 12:50,2914.7741,13,11,6,2,3363.50105,2547.3808,4933.123633,2087.08495,3154.75785,3356.240422,3094.3322,,7528.78,7531.2,,1
8/15/2021 12:55,2558.8531,13,12,6,2,2914.7741,11528.8658,4945.228727,2444.49665,2916.2666,3356.121383,2991.13295,,7494.92,7554,,1
8/15/2021 13:00,2910.2618,14,1,6,2,2558.8531,2903.4839,4949.99724,2443.5121,2773.3677,3355.944094,0,2976.47715,7521.27,7547.84,7755.94,1
8/15/2021 13:05,0,14,2,6,2,2910.2618,20201.41005,4969.407781,87.3547,2987.467,3356.011998,0.99295,,7531.55,7586.07,,1
8/15/2021 13:10,2003.1362,14,3,6,2,0,13478.022,4867.557419,1148.33135,2873.99605,3354.53012,2444.40895,,7570.16,7582.36,,1
8/15/2021 13:15,2444.40895,14,4,6,2,2003.1362,5082.94415,4844.993788,2087.0849,2988.13465,3354.098146,2444.4091,,7571.56,7592.94,,1
8/15/2021 13:20,2641.28135,14,5,6,2,2444.40895,5082.9426,4844.993796,2101.2309,3151.6516,3353.82844,2551.5736,,7585.9,7594.28,,1
8/15/2021 13:25,2638.3297,14,6,6,2,2641.28135,11523.4084,4822.26665,2490.9388,3149.22975,3353.575281,2444.4092,,7594.1,7600.67,,1
8/15/2021 13:30,2558.5934,14,7,6,2,2638.3297,2912.62815,4811.046592,2550.97965,3246.0275,3353.321858,2906.48075,,7583.63,7625.85,,1
8/15/2021 13:35,2910.8386,14,8,6,2,2558.5934,2923.8656,4807.946258,2854.53935,3150.19365,3352.980869,2559.3829,,7604.95,7612.83,,1
8/15/2021 13:40,2558.85985,14,9,6,2,2910.8386,5086.5692,4819.567185,2578.71845,3150.51315,3352.862141,2462.79405,,7587.16,7624.57,,1
8/15/2021 13:45,2637.2551,14,10,6,2,2558.85985,3363.50105,4805.072475,2550.34075,3153.7386,3352.568662,2464.0619,,7602.64,7646.63,,1
8/15/2021 13:50,2912.0103,14,11,6,2,2637.2551,2914.7741,4808.817244,2549.31295,3153.8959,3352.31247,2444.4093,,7628.71,7675.4,,1
8/15/2021 13:55,2637.79025,14,12,6,2,2912.0103,2558.8531,4824.01014,1856.31685,3154.05865,3352.192487,3181.5441,,7643.2,7716.34,,1
8/15/2021 14:00,2917.7805,15,1,6,2,2637.79025,2910.2618,4453.548658,1771.20355,2994.2648,3351.936402,9141.08045,2555.5736,7680.45,7665.08,7803.91,1
8/15/2021 14:05,2716.29635,15,2,6,2,2917.7805,0,4454.14435,2444.2829,8032.39195,3351.898463,3663.84485,,7676.32,7675.05,,1
8/15/2021 14:10,5075.43115,15,3,6,2,2716.29635,2003.1362,3725.597946,2444.4059,3248.00455,3349.261511,2685.102,,7688.57,7689.87,,1
8/15/2021 14:15,2925.6268,15,4,6,2,5075.43115,2444.40895,3375.489994,2546.6181,3150.1587,3350.167972,2595.53815,,7698.97,7710.25,,1
8/15/2021 14:20,2544.204,15,5,6,2,2925.6268,2641.28135,3285.601771,2724.6739,3150.47255,3350.056597,3197.17495,,7701.77,7746.12,,1
8/15/2021 14:25,0,15,6,6,2,2544.204,2638.3297,3179.820996,24375.4434,2994.2308,3349.755869,2573.453,,7656.95,7748.51,,1
8/15/2021 14:30,0.9941,15,7,6,2,0,2558.5934,2699.678979,21690.4192,11852.32845,3348.270636,2451.22515,,7654.95,7760.51,,1
8/15/2021 14:35,0.99695,15,8,6,2,0.9941,2910.8386,2578.360894,11558.4187,3241.61795,3342.391997,2444.40985,,7663.63,7767.34,,1
8/15/2021 14:40,774.97335,15,9,6,2,0.99695,2558.85985,2456.5747,3362.59975,3146.6983,3340.784547,2444.40985,,7662.84,7762.68,,1
8/15/2021 14:45,774.6962,15,10,6,2,774.97335,2637.2551,2276.924873,3105.58615,3140.70715,3339.608096,2444.4098,,7639.46,7756.33,,1
8/15/2021 14:50,1733.65515,15,11,6,2,774.6962,2912.0103,2169.058004,2984.49785,2407.6421,3338.434479,2444.4098,,7609.91,7749.26,,1
8/15/2021 14:55,2082.5722,15,12,6,2,1733.65515,2637.79025,2119.844715,2548.9331,2752.0983,3338.10016,2444.4097,,7601.01,7740.58,,1
8/15/2021 15:00,2444.2846,16,1,6,2,2082.5722,2917.7805,2099.999677,2549.32025,2969.0981,3337.768054,20212.52545,2554.2947,7625,7648.18,7617.06,1
8/15/2021 15:05,13465.65585,16,2,6,2,2444.2846,2716.29635,2080.58396,13521.9178,3232.25845,3337.50773,11567.80625,,7615.47,7598.09,,1
8/15/2021 15:10,5078.28535,16,3,6,2,13465.65585,5075.43115,2641.652954,2905.53755,3137.14085,3342.58382,2920.263,,7574.63,7582.76,,1
8/15/2021 15:15,3190.1299,16,4,6,2,5078.28535,2925.6268,2769.784169,2588.39945,3136.9781,3343.546689,2555.7381,,7609.83,7577.04,,1
8/15/2021 15:20,2647.7206,16,5,6,2,3190.1299,2544.204,2800.855875,2551.7777,3136.48995,3343.573054,2917.579,,7613.4,7598.99,,1
8/15/2021 15:25,2560.1728,16,6,6,2,2647.7206,0,2801.124177,2551.25965,2982.7505,3343.330609,2453.24305,,7614.72,7597.24,,1
8/15/2021 15:30,2554.4297,16,7,6,2,2560.1728,0.9941,2797.86764,2549.96665,3134.7222,3343.120997,2555.4903,,7612.22,7580.84,,1
8/15/2021 15:35,2540.74285,16,8,6,2,2554.4297,0.99695,2797.694152,2474.0321,3233.4037,3342.833154,2641.5142,,7603.25,7569.27,,1
8/15/2021 15:40,2553.6192,16,9,6,2,2540.74285,774.97335,2782.273496,2475.03455,3232.7401,3342.489572,2493.08895,,7608.23,7560.24,,1
8/15/2021 15:45,2553.8798,16,10,6,2,2553.6192,774.6962,2782.055135,2444.40745,3141.155,3342.152706,2454.4968,,7603.08,7557.14,,1
8/15/2021 15:50,2553.5127,16,11,6,2,2553.8798,1733.65515,2778.581165,2444.40755,3139.3844,3341.861399,2453.7393,,7601.26,7553.34,,1
8/15/2021 15:55,2408.21785,16,12,6,2,2553.5127,2082.5722,2763.643765,782.73285,3233.243,3341.570788,2444.40975,,7578.68,7550.29,,1
8/15/2021 16:00,2444.4096,17,1,6,2,2408.21785,2444.2846,2754.078248,2082.36,3140.67325,3341.161549,8664.3655,2549.685,7570.93,7543.81,7539.61,1
8/15/2021 16:05,9666.1279,17,2,6,2,2444.4096,13465.65585,2734.35446,4945.0791,3236.54905,3340.816181,3080.0118,,7548.81,7525.89,,1
8/15/2021 16:10,3049.0286,17,3,6,2,9666.1279,5078.28535,3023.930775,3391.6163,3139.5403,3344.005456,2917.93025,,7518.73,7527.02,,1
8/15/2021 16:15,2922.633,17,4,6,2,3049.0286,3190.1299,2939.497335,4923.8608,2965.1961,3343.960559,2468.5001,,7522.44,7524.91,,1
8/15/2021 16:20,2910.63395,17,5,6,2,2922.633,2647.7206,2939.372594,3034.2393,2963.33605,3343.939447,2455.73835,,7523.96,7526.3,,1
8/15/2021 16:25,2644.7463,17,6,6,2,2910.63395,2560.1728,2954.640508,2549.44715,2973.30515,3343.913305,2445.0844,,7500.52,7526.5,,1
8/15/2021 16:30,2642.45385,17,7,6,2,2644.7463,2554.4297,3064.838271,2549.447,2962.4023,3343.750329,2444.40975,,7489.22,7516.36,,1
8/15/2021 16:35,2640.0259,17,8,6,2,2642.45385,2540.74285,3174.899094,2527.8243,2912.93605,3343.591624,2444.4097,,7464.01,7505.42,,1
8/15/2021 16:40,2556.795,17,9,6,2,2640.0259,2553.6192,3284.858633,2501.4867,2908.5705,3343.456252,2444.40975,,7449.08,7497.94,,1
8/15/2021 16:45,2449.22065,17,10,6,2,2556.795,2553.8798,3359.101202,2477.00605,2659.8406,3343.28176,2448.4628,,7430.96,7491.52,,1
8/15/2021 16:50,2556.0068,17,11,6,2,2449.22065,2553.5127,3428.873054,1756.057,2682.50615,3343.177286,2450.21755,,7411.86,7477.22,,1
8/15/2021 16:55,2556.00765,17,12,6,2,2556.0068,2408.21785,3463.137706,99.4796,2426.04,3343.114539,2451.72325,,7404.54,7465.82,,1
8/15/2021 17:00,2555.47915,18,1,6,2,2556.00765,2444.4096,3482.864183,86.33355,2659.9965,3343.179007,2918.1661,5069.687,7413.33,7425.26,7573.19,1
8/15/2021 17:05,2995.9897,18,2,6,2,2555.47915,9666.1279,3487.49729,0,3137.48765,3343.127163,2641.7791,,7416.91,7416.09,,1
8/15/2021 17:10,2919.34995,18,3,6,2,2995.9897,3049.0286,3051.2612,0,2681.37515,3343.056975,2568.5265,,7431.34,7417.25,,1
8/15/2021 17:15,2920.5396,18,4,6,2,2919.34995,2922.633,2961.305558,0,2404.9649,3343.175018,2557.0557,,7442.72,7421,,1
8/15/2021 17:20,2922.3258,18,5,6,2,2920.5396,2910.63395,2950.072629,0,2426.16565,3343.43076,2557.0557,,7458.17,7434.77,,1
8/15/2021 17:25,2992.90705,18,6,6,2,2922.3258,2644.7463,2961.514513,0,2426.04,3343.676871,2557.0557,,7477.17,7445.35,,-1
8/15/2021 17:30,3172.6897,18,7,6,2,2992.90705,2642.45385,2979.545106,785.63145,2426.16565,3343.958055,2714.20585,,7492.48,7459.64,,-1
8/15/2021 17:35,3078.7855,18,8,6,2,3172.6897,2640.0259,3005.30594,786.5042,2426.04,3344.328355,2924.1173,,7505.35,7477.59,,-1
8/15/2021 17:40,9263.78185,18,9,6,2,3078.7855,2556.795,3027.724383,1940.76805,2426.04,3344.652137,2917.82235,,7540.38,7499.84,,-1
8/15/2021 17:45,9642.76765,18,10,6,2,9263.78185,2449.22065,3307.314494,2024.40225,2426.04,3348.043874,2934.5906,,7568.71,7516.25,,-1
8/15/2021 17:50,5058.08205,18,11,6,2,9642.76765,2556.0068,3602.684821,2087.07455,3235.4423,3351.6236,2937.59775,,7564.36,7530.09,,-1
8/15/2021 17:55,9654.27125,18,12,6,2,5058.08205,2556.00765,3707.041877,2706.4364,3142.6471,3352.527687,3407.4695,,7610.01,7545.8,,-1
8/15/2021 18:00,9882.17445,19,1,6,2,9654.27125,2555.47915,4008.960769,2840.853,9748.1947,3355.75766,3973.19305,5059.8412,7657.98,7773.45,8369.76,-1
8/15/2021 18:05,2443.95965,19,2,6,2,9882.17445,2995.9897,4318.867638,2549.3105,9748.32185,3355.824118,2399.87245,,7780.17,7861.46,,-1
8/15/2021 18:10,2912.9319,19,3,6,2,2443.95965,2919.34995,4017.94396,2713.97035,3244.884,3352.200922,2556.817,,7908.93,7912.78,,-1
8/15/2021 18:15,3581.4621,19,4,6,2,2912.9319,2920.5396,4012.273265,2715.14195,3246.21585,3352.036264,3394.7153,,8028.29,7940.23,,1
8/15/2021 18:20,3311.0858,19,5,6,2,3581.4621,2922.3258,4039.724477,3310.19985,3302.5552,3352.202556,3107.9596,,8043.43,7925.33,,1
8/15/2021 18:25,3311.08815,19,6,6,2,3311.0858,2992.90705,4056.409971,3357.0434,3241.868,3352.206788,3197.6655,,8066.3,7967.06,,1
8/15/2021 18:30,3579.63145,19,7,6,2,3311.08815,3172.6897,4084.174215,3353.98485,3245.359,3352.241123,3289.9012,,8117.99,8014.7,,1
8/15/2021 18:35,3579.63145,19,8,6,2,3579.63145,3078.7855,4123.223281,3392.11745,3245.527,3352.406933,3261.02965,,8141.98,8058.2,,1
8/15/2021 18:40,5049.81745,19,9,6,2,3579.63145,9263.78185,4162.373512,3352.80375,3246.854,3352.572659,3243.43845,,8184.27,8094.15,,1
8/15/2021 18:45,5053.43165,19,10,6,2,5049.81745,9642.76765,4266.249448,3618.79635,3246.17625,3353.466986,3495.7013,,8241.23,8120.09,,1
8/15/2021 18:50,5232.6057,19,11,6,2,5053.43165,5058.08205,4374.75824,3923.1499,7079.4872,3354.363442,3554.12965,,8290.7,8151.67,,1
8/15/2021 18:55,13427.2052,19,12,6,2,5232.6057,9654.27125,4486.283194,3626.1783,7096.3439,3353.447331,3583.42405,,8394.19,8174.17,,1
8/15/2021 19:00,12000.31925,20,1,6,2,13427.2052,9882.17445,4939.249758,3626.1823,7097.84225,3356.587639,23193.6087,3575.74555,8436.14,8436.02,8455.06,1
8/15/2021 19:05,9781.9135,20,2,6,2,12000.31925,2443.95965,5332.784763,11498.3998,3250.4917,3359.019423,13402.61125,,8435.97,8453.29,,1
8/15/2021 19:10,9802.5549,20,3,6,2,9781.9135,2912.9319,5615.531588,3920.3342,3251.49365,3362.259216,11633.33335,,8490.81,8462.8,,1
8/15/2021 19:15,8527.4182,20,4,6,2,9802.5549,3581.4621,5902.331794,3621.25225,3254.6652,3365.50875,11683.17225,,8498.04,8476.87,,1
8/15/2021 19:20,5252.68735,20,5,6,2,8527.4182,3311.0858,6135.951735,3303.3866,3253.6649,3368.124203,3665.18745,,8494.57,8431.9,,1
8/15/2021 19:25,5079.05455,20,6,6,2,5252.68735,3311.08815,6233.050133,3346.3785,3252.82835,3369.115781,3586.96735,,8487.31,8435.81,,1
8/15/2021 19:30,3332.6502,20,7,6,2,5079.05455,3579.63145,6319.972946,3343.65745,3254.1698,3370.021648,3583.66285,,8431.25,8432.6,,1
8/15/2021 19:35,5001.05035,20,8,6,2,3332.6502,3579.63145,6326.637967,3292.3243,3251.8339,3370.060576,3580.72815,,8398.14,8427.96,,1
8/15/2021 19:40,3596.5128,20,9,6,2,5001.05035,5049.81745,6406.732335,3232.8314,3250.6667,3370.928243,4220.9778,,8363.31,8423.02,,1
8/15/2021 19:45,3383.1307,20,10,6,2,3596.5128,5053.43165,6170.596125,3191.01985,3250.1673,3371.099794,3351.99355,,8331.65,8423.31,,1
8/15/2021 19:50,3431.8392,20,11,6,2,3383.1307,5232.6057,5909.777919,3236.52465,3247.4985,3371.165748,3357.949,,8301.65,8425.8,,1
8/15/2021 19:55,3399.22665,20,12,6,2,3431.8392,13427.2052,5842.0178,3274.8034,3248.1496,3371.257187,3363.3114,,8274.32,8419.28,,1
8/15/2021 20:00,3461.1201,21,1,6,2,3399.22665,12000.31925,5581.390942,3272.97345,3249.6663,3371.332126,3587.69975,3577.51415,8256.07,8246.39,8438.92,1
8/15/2021 20:05,3585.3175,21,2,6,2,3461.1201,9781.9135,5313.84701,3014.1419,2906.4896,3371.437014,3584.40165,,8246.69,8251.02,,1
8/15/2021 20:10,3584.03555,21,3,6,2,3585.3175,9802.5549,5361.403588,3265.15195,2908.8453,3371.773734,3361.61335,,8265.07,8265.73,,1
8/15/2021 20:15,3586.23345,21,4,6,2,3584.03555,8527.4182,5389.36624,3264.819,3144.3985,3372.10865,3102.91495,,8307.92,8274.28,,1
8/15/2021 20:20,3584.035,21,5,6,2,3586.23345,5252.68735,5389.565046,3262.8268,3241.0965,3372.327814,4290.2267,,8316.08,8351.45,,1
8/15/2021 20:25,3584.035,21,6,6,2,3584.035,5079.05455,5400.937929,3268.474,3246.46355,3372.497922,3585.50035,,8332.11,8361.74,,1
8/15/2021 20:30,3584.76765,21,7,6,2,3584.035,3332.6502,5412.310715,3314.88225,3244.4381,3372.665368,3584.03475,,8336.42,8372.53,,1
8/15/2021 20:35,3584.035,21,8,6,2,3584.76765,5001.05035,5412.524723,3318.08645,3246.123,3372.834183,3583.66825,,8352.1,8382.95,,1
8/15/2021 20:40,3583.1193,21,9,6,2,3584.035,3596.5128,5412.708204,3317.24105,3248.6386,3373.001798,3584.401,,8362.7,8392.41,,1
8/15/2021 20:45,3585.86695,21,10,6,2,3583.1193,3383.1307,5351.595781,3319.60455,3251.8399,3373.167711,3584.7673,,8371.38,8400.54,,1
8/15/2021 20:50,3582.0206,21,11,6,2,3585.86695,3431.8392,5290.447252,3320.95615,3254.2025,3373.333399,3585.1337,,8372.26,8406.45,,1
8/15/2021 20:55,3583.30215,21,12,6,2,3582.0206,3399.22665,5221.672873,3319.942,3251.80375,3373.496007,3585.1337,,8376.02,8409.57,,1
8/15/2021 21:00,3582.9361,22,1,6,2,3583.30215,3461.1201,4811.510246,3323.6611,13252.9894,3373.660441,13408.1819,3562.6016,8376.36,8357.02,8254,1
8/15/2021 21:05,11629.34285,22,2,6,2,3582.9361,3585.3175,4460.785948,31551.40185,18950.4808,3368.863787,6873.89575,,8352.97,8357.15,,1
8/15/2021 21:10,5231.01375,22,3,6,2,11629.34285,3584.03555,4537.762171,20286.1641,11325.7868,3365.23227,3589.9012,,8362.74,8351.91,,1
8/15/2021 21:15,3586.6,22,4,6,2,5231.01375,3586.23345,4347.28129,11467.2897,4523.5392,3362.209069,3590.63565,,8339.11,8342.54,,1
8/15/2021 21:20,3586.6,22,5,6,2,3586.6,3584.035,4141.413865,9175.4403,9714.50405,3361.744318,3590.4522,,8322.47,8348.69,,1
8/15/2021 21:25,3584.9506,22,6,6,2,3586.6,3584.035,4071.993558,3435.59325,7054.2382,3358.704683,3588.43385,,8314.31,8334.54,,1
8/15/2021 21:30,3583.11895,22,7,6,2,3584.9506,3584.76765,4009.739227,3416.75795,7049.8389,3356.983806,3984.51075,,8299.82,8318.14,,1
8/15/2021 21:35,3584.218,22,8,6,2,3583.11895,3584.035,4020.175425,3337.05885,7046.15305,3355.264203,3525.7598,,8285,8300.63,,1
8/15/2021 21:40,3581.8379,22,9,6,2,3584.218,3583.1193,3961.140744,3335.01945,3271.25275,3353.546973,3521.18395,,8282.6,8283.13,,1
8/15/2021 21:45,3581.8379,22,10,6,2,3581.8379,3585.86695,3960.52929,3283.9786,3270.24665,3353.701033,3507.83125,,8279.18,8265.63,,1
8/15/2021 21:50,3583.3025,22,11,6,2,3581.8379,3582.0206,3968.808756,3280.80135,3269.5783,3353.855593,3488.9931,,8268.72,8248.13,,1
8/15/2021 21:55,3579.27665,22,12,6,2,3583.3025,3583.30215,3975.119727,3278.62925,3269.5789,3354.01121,3456.45825,,8256.07,8231.63,,1
8/15/2021 22:00,3579.64285,23,1,6,2,3579.27665,3582.9361,3982.62181,3048.77925,3266.5597,3354.16483,8857.14825,3281.77685,8235.04,8246.89,7976.23,1
8/15/2021 22:05,5046.74835,23,2,6,2,3579.64285,11629.34285,3987.560258,11512.2429,3266.5559,3354.320129,4839.1283,,8253.33,8228.9,,1
8/15/2021 22:10,3313.98765,23,3,6,2,5046.74835,5231.01375,4048.45321,3321.44815,11282.7201,3355.203161,3312.4665,,8226.02,8213.33,,1
8/15/2021 22:15,3347.4032,23,4,6,2,3313.98765,3586.6,4037.201215,3318.9087,11279.2232,3351.250416,3310.7769,,8213.51,8196.67,,1
8/15/2021 22:20,3571.2398,23,5,6,2,3347.4032,3586.6,4027.249954,3314.11165,3266.3621,3347.315982,3307.73725,,8187.38,8160.9,,1
8/15/2021 22:25,3568.5025,23,6,6,2,3571.2398,3584.9506,4026.716821,3316.03245,3268.2115,3347.467211,3305.3755,,8166.7,8132.99,,1
8/15/2021 22:30,3494.4999,23,7,6,2,3568.5025,3583.11895,4026.069633,3315.52415,3170.40525,3347.616165,3356.81815,,8147.7,8100.19,,1
8/15/2021 22:35,3346.0008,23,8,6,2,3494.4999,3584.218,4022.308477,3312.3962,3166.5189,3347.776926,3435.9454,,8132.15,8068.67,,1
8/15/2021 22:40,3200.90485,23,9,6,2,3346.0008,3581.8379,4012.390385,3054.07235,3162.7819,3347.865955,3249.96695,,8102.95,8044.62,,1
8/15/2021 22:45,3254.6101,23,10,6,2,3200.90485,3581.8379,3996.464783,3309.9503,3161.96875,3347.884865,3335.9534,,8079.05,8019.06,,1
8/15/2021 22:50,3156.7458,23,11,6,2,3254.6101,3583.3025,3982.662415,3308.7674,3157.10335,3347.930818,3199.8308,,8043.81,7990.53,,1
8/15/2021 22:55,3186.233,23,12,6,2,3156.7458,3579.27665,3964.942631,3307.4177,3154.50965,3347.930641,3199.9552,,8012.37,7962.31,,1
8/15/2021 23:00,3110.0462,24,1,6,2,3186.233,3579.64285,3948.398083,3161.3867,2908.6257,3347.946376,3202.47815,3128.08815,7991.82,7953.76,7677.95,1
8/15/2021 23:05,3247.6403,24,2,6,2,3110.0462,5046.74835,3928.694337,11603.4483,3248.82725,3348.046287,3298.27945,,7952.56,7920.38,,1
8/15/2021 23:10,3295.4305,24,3,6,2,3247.6403,3313.98765,3579.456731,2448.7204,3247.48725,3348.045699,3297.46305,,7919.2,7891.83,,1
8/15/2021 23:15,3245.81785,24,4,6,2,3295.4305,3347.4032,3498.807429,3678.38555,3243.1634,3348.06948,3297.11495,,7887.21,7863.38,,1
8/15/2021 23:20,3263.3684,24,5,6,2,3245.81785,3571.2398,3484.608173,3306.54945,3243.82945,3348.070797,3341.55065,,7854.26,7823.7,,1
8/15/2021 23:25,3228.1847,24,6,6,2,3263.3684,3568.5025,3471.14019,3254.44065,2975.47235,3348.080489,3299.27135,,7818.94,7796.2,,1
8/15/2021 23:30,3141.46185,24,7,6,2,3228.1847,3494.4999,3456.274944,3253.11425,2976.5876,3348.205842,3259.27195,,7781.31,7768.69,,1
8/15/2021 23:35,3227.0127,24,8,6,2,3141.46185,3346.0008,3437.872565,3219.91885,2910.4405,3348.287625,3266.098,,7743.81,7741.19,,1
8/15/2021 23:40,3010.34605,24,9,6,2,3227.0127,3200.90485,3422.98901,3247.87235,2910.4585,3348.444655,3285.6935,,7720.18,7719.67,,-1
8/15/2021 23:45,3009.0858,24,10,6,2,3010.34605,3254.6101,3399.17685,3195.5945,2909.704,3348.494202,3199.3371,,7699.38,7703.1,,-1
8/15/2021 23:50,2997.87945,24,11,6,2,3009.0858,3156.7458,3375.312179,3128.3247,2725.7756,3348.543499,3019.87155,,7673.22,7683.52,,-1
8/15/2021 23:55,2942.2216,24,12,6,2,2997.87945,3186.233,3350.919552,3156.9956,2900.06695,3348.678471,2997.43095,,7640.75,7654.43,,-1
8/16/2021 0:00,2939.4059,1,1,0,4,2942.2216,3110.0462,3324.375592,3099.0561,2426.04,3348.699381,2941.64665,3277.68715,7612.83,7575.7,7355.08,-1
8/16/2021 0:05,3550.15455,1,2,0,4,2939.4059,3247.6403,3297.699052,13332.22585,2197.74845,3348.954027,3550.51895,,7569.84,7533.6,,-1
