Target,Voc,Isc,Vmp,Imp,Pmp,T,G,I1,I2,I3,I4,I5,I6,I7,I8,L
4,114,72.09181044,89.49607384,66.62174698,5962.384786,55,1171,11.54,11.54,11.54,11.54,11.54,11.54,11.54,0,8
4,114,72.52276063,89.37321932,67.08932912,5995.989325,55,1178,11.53,11.53,11.53,11.53,11.53,11.53,11.53,0,8
4,114,72.95371082,89.70854872,67.24325127,6032.294482,55,1185,11.52,11.52,11.52,11.52,11.52,11.52,11.52,0,8
4,114,73.38466101,89.88163325,67.47359327,6064.636765,55,1192,11.5,11.5,11.5,11.5,11.5,11.5,11.5,0,8
4,114,73.8156112,89.28623945,68.29776026,6098.050176,55,1199,11.5,11.5,11.5,11.5,11.5,11.5,11.5,0,8
4,114,73.87717552,89.9047598,67.88305499,6103.009754,55,1200,11.49,11.49,11.49,11.49,11.49,11.49,11.49,0,8
4,114,73.92329715,89.87198923,67.59618509,6075.003618,56,1200,11.83,11.83,11.83,11.83,11.83,11.83,11.83,0,8
5,123,7.166049466,107.4369139,6.482597266,696.4702445,7,105,1.738,1.654,1.654,1.654,1.654,1.654,1.654,1.654,1
5,123,7.643805039,108.4299257,6.86413871,744.2780504,7,112,1.706,1.616,1.616,1.616,1.616,1.616,1.616,1.616,1
5,123,7.848557427,107.3012413,7.126983025,764.734125,7,115,1.699,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1
5,123,8.468261338,107.1753681,7.683096527,823.4386986,8,124,1.815,1.711,1.711,1.711,1.711,1.711,1.711,1.711,1
5,123,8.741440224,108.4006322,7.852259749,851.1899211,8,128,1.79,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1
5,123,9.219503275,107.6695041,8.352909971,899.3536746,8,135,1.758,1.653,1.653,1.653,1.653,1.653,1.653,1.653,1
5,123,9.710041128,106.1364483,8.844978511,938.7746042,10,142,2.063,1.957,1.957,1.957,1.957,1.957,1.957,1.957,1
5,123,10.18871913,105.6369957,9.323312906,984.8867651,10,149,2.034,1.922,1.922,1.922,1.922,1.922,1.922,1.922,1
5,123,10.59901457,108.4862132,9.480894797,1028.546375,10,155,2.007,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1
5,123,11.29733566,106.272587,10.2433728,1088.589728,12,165,2.326,2.209,2.209,2.209,2.209,2.209,2.209,2.209,1
5,123,11.63968777,105.9845876,10.58493212,1121.839666,12,170,2.306,2.184,2.184,2.184,2.184,2.184,2.184,2.184,1
5,123,12.11898074,108.8489437,10.72466245,1167.368179,12,177,2.276,2.151,2.151,2.151,2.151,2.151,2.151,2.151,1
5,122,12.61443823,107.6872847,11.20527073,1206.665179,14,184,2.634,2.509,2.509,2.509,2.509,2.509,2.509,2.509,1
5,122,13.02578787,106.3428362,11.75163118,1249.70179,14,191,2.611,2.482,2.482,2.482,2.482,2.482,2.482,2.482,1
5,122,13.43713751,108.238789,11.88217407,1286.112133,14,196,2.583,2.452,2.452,2.452,2.452,2.452,2.452,2.452,1
5,122,14.1408175,105.2656337,12.79464564,1346.836481,16,206,2.957,2.824,2.824,2.824,2.824,2.824,2.824,2.824,1
5,122,14.55269425,106.4414681,13.03602347,1387.573476,16,212,2.934,2.797,2.797,2.797,2.797,2.797,2.797,2.797,1
5,122,14.96457099,103.7140757,13.70533288,1421.435931,16,218,2.907,2.765,2.765,2.765,2.765,2.765,2.765,2.765,1
5,122,15.53359425,104.4355785,14.06976307,1469.383845,18,226,3.312,3.173,3.173,3.173,3.173,3.173,3.173,3.173,1
5,122,15.9459981,105.1497751,14.36415101,1510.387248,18,232,3.304,3.148,3.148,3.148,3.148,3.148,3.148,3.148,1
5,122,16.56460388,103.6279884,15.11480523,1566.31686,18,241,3.11,3.256,3.11,3.11,3.11,3.11,3.11,3.11,2
5,121,16.92988503,104.2423667,15.26327935,1591.080363,20,247,3.547,3.691,3.547,3.547,3.547,3.547,3.547,3.547,2
5,122,17.54928147,105.1922975,15.69001601,1650.468832,20,255,3.511,3.661,3.511,3.511,3.511,3.511,3.511,3.511,2
5,121,17.97367694,104.1163058,16.17483468,1684.064033,21,261,3.723,3.873,3.723,3.723,3.723,3.723,3.723,3.723,2
5,121,18.4557372,104.8582555,16.49743299,1729.892044,21,268,3.696,3.85,3.696,3.696,3.696,3.696,3.696,3.696,2
5,121,18.5934687,105.7861793,16.4326694,1738.349311,21,270,3.689,3.843,3.689,3.689,3.689,3.689,3.689,3.689,2
5,121,19.29442531,104.002819,17.33341193,1802.723704,22,280,3.89,4.048,3.89,3.89,3.89,3.89,3.89,3.89,2
5,121,19.77679305,104.013275,17.77486828,1848.822263,22,287,3.864,4.025,3.864,3.864,3.864,3.864,3.864,3.864,2
5,121,20.39698014,104.1506214,18.32411334,1908.467791,22,296,3.83,3.995,3.83,3.83,3.83,3.83,3.83,3.83,2
5,121,20.89265726,103.4360199,18.81864144,1946.52537,23,303,4.05,4.125,4.05,4.05,4.05,4.05,4.05,4.05,2
5,121,21.37533248,104.7236866,19.01039089,1990.838217,23,310,4.023,4.193,4.023,4.023,4.023,4.023,4.023,4.023,2
5,121,21.85800769,102.6045908,19.84328685,2036.012327,23,317,3.998,4.171,3.998,3.998,3.998,3.998,3.998,3.998,2
5,121,22.49290977,101.014024,20.57923938,2078.79178,24,326,4.217,4.39,4.217,4.217,4.217,4.217,4.217,4.217,2
5,121,22.83789741,104.1092331,20.37576952,2121.305738,24,331,4.199,4.366,4.199,4.199,4.199,4.199,4.199,4.199,2
5,121,23.3208801,102.3182078,21.16231625,2165.290272,24,338,4.174,4.353,4.174,4.174,4.174,4.174,4.174,4.174,2
5,121,23.81901704,101.9635221,21.59906081,2202.316315,25,345,4.405,4.584,4.405,4.405,4.405,4.405,4.405,4.405,2
5,121,24.30230721,102.823574,21.88488533,2250.282127,25,352,4.381,4.563,4.381,4.381,4.381,4.381,4.381,4.381,2
5,121,24.78559738,102.3285978,22.42076077,2294.285012,25,359,4.355,4.541,4.355,4.355,4.355,4.355,4.355,4.355,2
5,121,25.28496423,101.1410048,23.00621581,2326.871784,26,366,4.593,4.777,4.593,4.593,4.593,4.593,4.593,4.593,2
5,120,25.76856188,103.4607503,22.97758412,2377.278093,26,373,4.569,4.757,4.569,4.569,4.569,4.569,4.569,4.569,2
5,121,26.3212449,102.4004,23.72630507,2429.583129,26,381,4.542,4.524,4.733,4.542,4.542,4.542,4.542,4.542,3
5,120,26.75275629,100.7927448,24.33589303,2452.881455,27,387,4.785,4.785,4.975,4.785,4.785,4.785,4.785,4.785,3
5,120,27.23666141,100.9152303,24.76060566,2498.722223,27,394,4.763,4.763,4.957,4.763,4.763,4.763,4.763,4.763,3
5,121,27.65143723,104.1877405,24.33630929,2535.545076,27,401,4.743,4.743,4.939,4.743,4.743,4.743,4.743,4.743,3
5,120,28.2223932,102.676069,25.15749653,2583.072849,28,408,4.986,4.986,5.181,4.986,4.986,4.986,4.986,4.986,3
5,120,28.70660581,101.9900417,25.77484739,2628.77776,28,415,4.963,4.963,5.162,4.963,4.963,4.963,4.963,4.963,3
5,120,29.19081841,102.2839078,26.14619203,2674.334696,28,422,4.94,4.94,5.142,4.94,4.94,4.94,4.94,4.94,3
5,120,29.69387499,101.7609932,26.61436013,2708.303721,29,429,5.191,5.191,5.392,5.191,5.191,5.191,5.191,5.191,3
5,120,30.17839507,101.7067292,27.07312914,2753.519415,29,436,5.168,5.168,5.373,5.168,5.168,5.168,5.168,5.168,3
5,120,30.66291515,101.3671168,27.59645579,2797.373157,29,443,5.142,5.142,5.353,5.142,5.142,5.142,5.142,5.142,3
5,120,31.23646272,101.6048804,27.92873927,2837.696213,30,451,5.398,5.398,5.605,5.398,5.398,5.398,5.398,5.398,3
5,120,31.65202919,102.4981215,28.02556357,2872.56762,30,457,5.381,5.381,5.589,5.381,5.381,5.381,5.381,5.381,3
5,120,32.13685675,100.106476,29.129196,2916.021161,30,464,5.358,5.358,5.572,5.358,5.358,5.358,5.358,5.358,3
5,120,32.64237315,101.2327466,29.1692188,2952.880137,31,471,5.615,5.615,5.822,5.615,5.615,5.615,5.615,5.615,3
5,120,33.12750819,101.4303401,29.54106871,2996.360647,31,478,5.59,5.59,5.805,5.59,5.59,5.59,5.59,5.59,3
5,120,33.61264322,101.1490006,30.07716252,3042.274931,31,485,5.575,5.575,5.791,5.575,5.575,5.575,5.575,5.575,3
5,119,34.11938953,100.1162697,30.69133342,3072.701814,32,492,5.84,5.84,6.053,5.84,5.84,5.84,5.84,5.84,3
5,119,34.53548311,100.0571307,31.07831645,3109.607172,32,498,5.821,5.821,6.038,5.821,5.821,5.821,5.821,5.821,3
5,120,35.09027456,100.6926879,31.40380063,3162.133097,32,506,5.8,5.8,6.018,5.8,5.8,5.8,5.8,5.8,3
5,119,35.59825078,100.4146833,31.79609639,3192.794948,33,513,6.064,6.064,6.283,6.064,6.064,6.064,6.064,6.064,3
5,119,36.08400077,99.3817618,32.54548639,3234.427776,33,520,6.043,6.043,6.043,6.264,6.043,6.043,6.043,6.043,4
5,119,36.56975076,101.4574073,32.29023333,3276.083354,33,527,6.023,6.023,6.023,6.248,6.023,6.023,6.023,6.023,4
5,120,37.05550074,99.40829544,33.42264492,3322.488161,33,534,6.003,6.003,6.003,6.225,6.003,6.003,6.003,6.003,4
5,119,37.56501435,98.17249087,34.08458928,3346.16903,34,541,6.274,6.274,6.274,6.499,6.274,6.274,6.274,6.274,4
5,119,38.05107182,99.76849628,34.05992691,3398.107691,34,548,6.253,6.253,6.253,6.479,6.253,6.253,6.253,6.253,4
5,119,38.53712929,101.2288374,33.93789578,3435.493734,34,555,6.235,6.235,6.235,6.465,6.235,6.235,6.235,6.235,4
5,119,39.02318675,100.3570082,34.72663355,3485.061047,34,562,6.216,6.216,6.216,6.448,6.216,6.216,6.216,6.216,4
5,119,39.53423775,99.057719,35.47725581,3514.296037,35,569,6.49,6.49,6.49,6.724,6.49,6.49,6.49,6.49,4
5,119,40.02060269,99.04216862,35.91869523,3557.46547,35,576,6.471,6.471,6.471,6.704,6.471,6.471,6.471,6.471,4
5,119,40.50696764,99.48497626,36.20502506,3601.856059,35,583,6.451,6.451,6.451,6.685,6.451,6.451,6.451,6.451,4
5,119,40.99333258,97.96886717,37.13255523,3637.834371,35,590,6.433,6.433,6.433,6.671,6.433,6.433,6.433,6.433,4
5,119,41.50592097,97.76451466,37.51645644,3667.778156,36,597,6.71,6.71,6.71,6.945,6.71,6.71,6.71,6.71,4
5,119,41.99259339,99.15259396,37.46511888,3714.763721,36,604,6.692,6.692,6.692,6.932,6.692,6.692,6.692,6.692,4
5,119,42.47926581,99.01198816,37.97438297,3759.919157,36,611,6.672,6.672,6.672,6.915,6.672,6.672,6.672,6.672,4
5,119,42.99308411,99.08200468,38.21190345,3786.111997,37,618,6.954,6.954,6.954,7.195,6.954,6.954,6.954,6.954,4
5,118,43.54963256,98.98405987,38.748782,3835.511758,37,626,6.935,6.935,6.935,7.176,6.935,6.935,6.935,6.935,4
5,119,43.82790679,98.71523832,39.11095488,3860.847232,37,632,6.923,6.923,6.923,7.167,6.923,6.923,6.923,6.923,4
5,118,44.48209211,99.02501733,39.34600036,3896.238367,38,639,7.202,7.202,7.202,7.443,7.202,7.202,7.202,7.202,4
5,118,44.96937949,97.82861076,40.28643616,3941.166082,38,646,7.184,7.184,7.184,7.429,7.184,7.184,7.184,7.184,4
5,118,45.45666686,98.21859309,40.56805663,3984.537446,38,653,7.164,7.164,7.164,7.164,7.164,7.164,7.164,7.164,4
5,1118,45.97294498,97.36107497,41.17697666,4009.034711,39,660,7.453,7.453,7.453,7.453,7.699,7.453,7.453,7.453,5
5,118,46.39088342,98.02708038,41.27655328,4046.220006,39,666,7.438,7.438,7.438,7.438,7.687,7.438,7.438,7.438,5
5,118,46.94813469,98.221593,41.68315024,4094.185418,39,674,7.418,7.418,7.418,7.418,7.668,7.418,7.418,7.418,5
5,118,47.46564271,98.32068724,41.85912885,4115.618316,40,681,7.708,7.708,7.708,7.708,7.957,7.708,7.708,7.708,5
5,118,47.88384471,97.57336555,42.59050342,4155.698759,40,687,7.691,7.691,7.691,7.691,7.943,7.691,7.691,7.691,5
5,118,48.44144738,97.25634925,43.23041958,4204.432785,40,695,7.673,7.673,7.673,7.673,7.927,7.673,7.673,7.673,5
5,118,48.92934971,96.84331918,43.84807717,4246.393333,40,702,7.656,7.656,7.656,7.656,7.911,7.656,7.656,7.656,5
5,118,49.44839512,97.21944166,43.92120709,4269.99523,41,709,7.949,7.949,7.949,7.949,8.202,7.949,7.949,7.949,5
5,118,49.93660493,95.89286366,44.92652556,4308.133191,41,716,7.932,7.932,7.932,7.932,8.188,7.932,7.932,7.932,5
5,118,50.42481474,96.13137413,45.27059041,4351.924064,41,723,7.915,7.915,7.915,7.915,8.173,7.915,7.915,7.915,5
5,118,50.91302455,96.7047765,45.45750534,4395.957894,41,730,7.899,7.899,7.899,7.899,8.158,7.899,7.899,7.899,5
5,117,51.43360735,96.06488171,45.99245416,4418.259668,42,737,8.194,8.194,8.194,8.194,8.454,8.194,8.194,8.194,5
5,117,51.92212464,96.82639326,46.06199613,4460.016952,42,744,8.178,8.178,8.178,8.178,8.437,8.178,8.178,8.178,5
5,117,52.41064192,96.39039616,46.70816005,4502.218051,42,751,8.161,8.161,8.161,8.161,8.423,8.161,8.161,8.161,5
5,117,52.89915921,96.65399026,47.01093011,4543.793982,42,758,8.145,8.145,8.145,8.145,8.409,8.145,8.145,8.145,5
5,117,53.49111151,95.64855071,47.78906739,4570.955035,43,765,8.441,8.441,8.441,8.441,8.708,8.441,8.441,8.441,5
5,117,53.91010416,95.7966854,48.09064315,4606.924212,43,772,8.428,8.428,8.428,8.428,8.693,8.428,8.428,8.428,5
5,117,54.39892893,97.16454454,47.77359589,4641.899685,43,779,8.411,8.411,8.411,8.411,8.677,8.411,8.411,8.411,5
5,117,54.88775369,97.21812109,48.17147724,4683.140508,43,786,8.396,8.396,8.396,8.396,8.663,8.396,8.396,8.396,5
5,117,55.41141127,95.48676684,49.33294049,4710.642986,44,793,8.695,8.695,8.695,8.695,8.962,8.695,8.695,8.695,5
5,117,55.90054351,94.6823035,50.15238859,4748.543677,44,800,8.68,8.68,8.68,8.68,8.68,8.948,8.68,8.68,6
5,117,56.45955178,95.98982114,49.98814467,4798.353066,44,807,8.662,8.662,8.662,8.662,8.662,8.943,8.662,8.662,6
5,117,56.87880799,95.46932804,50.63301427,4833.899849,44,814,8.648,8.648,8.648,8.648,8.648,8.92,8.648,8.648,6
5,117,57.40400296,94.58700508,51.30066302,4852.376073,45,821,8.951,8.951,8.951,8.951,8.951,9.221,8.951,8.951,6
5,117,57.89344267,95.60929467,51.17793769,4893.086525,45,828,8.935,8.935,8.935,8.935,8.935,9.207,8.935,8.935,6
5,117,58.38288239,95.89939956,51.4494406,4933.970461,45,835,8.918,8.918,8.918,8.918,8.918,9.194,8.918,8.918,6
5,117,58.80240215,95.05448782,52.28817365,4970.225566,45,842,8.904,8.904,8.904,8.904,8.904,9.183,8.904,8.904,6
5,116,59.39905446,94.97160896,52.59385164,4994.922712,46,849,9.21,9.21,9.21,9.21,9.21,9.485,9.21,9.21,6
5,116,59.88880166,93.96024416,53.56795014,5033.257674,46,856,9.195,9.195,9.195,9.195,9.195,9.471,9.195,9.195,6
5,116,60.37854886,94.53726921,53.69043577,5075.74718,46,863,9.18,9.18,9.18,9.18,9.18,9.458,9.18,9.18,6
5,116,60.93825994,94.46753172,54.22046192,5122.073206,46,871,9.162,9.162,9.162,9.162,9.162,9.444,9.162,9.162,6
5,116,61.39656579,93.62383554,54.82124568,5132.57529,47,877,9.47,9.47,9.47,9.47,9.47,9.749,9.47,9.47,6
5,116,61.88662047,92.81221122,55.66314108,5166.219207,47,884,9.457,9.457,9.457,9.457,9.457,9.736,9.457,9.457,6
5,116,62.30666733,93.99391569,55.41713108,5208.873147,47,890,9.445,9.445,9.445,9.445,9.445,9.726,9.445,9.445,6
5,116,63.00674544,93.16054935,56.48223095,5261.915663,47,898,9.424,9.424,9.424,9.424,9.424,9.707,9.424,9.424,6
5,116,63.39653694,93.42547981,56.42102162,5271.161016,48,905,9.738,9.738,9.738,9.738,9.738,10.02,9.738,9.738,6
5,116,63.8868991,94.69079641,56.07686401,5309.962913,48,912,9.723,9.723,9.723,9.723,9.723,10.01,9.723,9.723,6
5,116,64.44731298,94.85252456,56.39551923,5349.257374,48,920,9.707,9.707,9.707,9.707,9.707,9.992,9.707,9.707,6
5,116,64.8676234,94.08658547,57.32208575,5393.23932,48,926,9.694,9.694,9.694,9.694,9.694,9.98,9.694,9.694,6
5,116,65.35798555,93.17467891,58.2767305,5429.915652,48,933,9.68,9.68,9.68,9.68,9.68,9.968,9.68,9.68,6
5,116,65.88963754,93.0639713,58.54243274,5448.19128,49,940,9.991,9.991,9.991,9.991,9.991,9.991,10.28,9.991,7
5,116,66.38030717,94.04520806,58.28944352,5481.842843,49,947,9.977,9.977,9.977,9.977,9.977,9.977,10.27,9.977,7
5,116,66.8709768,93.16483037,59.31023452,5525.627938,49,954,9.963,9.963,9.963,9.963,9.963,9.963,10.25,9.963,7
5,116,67.36164643,92.92891121,59.89529949,5566.004968,49,961,9.942,9.942,9.942,9.942,9.942,9.942,10.24,9.942,7
5,116,67.7822204,93.07938772,60.15559973,5599.246391,49,968,9.937,9.937,9.937,9.937,9.937,9.937,10.23,9.937,7
5,115,68.38581292,92.78543276,60.56241716,5619.310085,50,975,10.25,10.25,10.25,10.25,10.25,10.25,10.54,10.25,7
5,115,68.87679003,92.55695357,61.1316639,5658.160577,50,982,10.23,10.23,10.23,10.23,10.23,10.23,10.53,10.23,7
5,115,69.36776713,92.6863858,61.4740845,5697.810712,50,989,10.22,10.22,10.22,10.22,10.22,10.22,10.52,10.22,7
5,115,69.85874424,91.54010201,62.60017274,5730.426198,50,996,10.19,10.19,10.19,10.19,10.19,10.19,10.5,10.19,7
5,115,70.34972135,92.07179099,62.72638381,5775.3305,50,1003,10.19,10.19,10.19,10.19,10.19,10.19,10.49,10.19,7
5,115,70.88506307,92.28212018,62.7458295,5790.318178,51,1010,10.51,10.51,10.51,10.51,10.51,10.51,10.8,10.51,7
5,115,71.37634765,92.20149804,63.20946706,5828.007553,51,1017,10.49,10.49,10.49,10.49,10.49,10.49,10.78,10.49,7
5,115,71.86763224,92.02735536,63.75182168,5866.911549,51,1024,10.48,10.48,10.48,10.48,10.48,10.48,10.78,10.48,7
5,115,72.35891682,92.01161097,64.20189811,5907.320072,51,1031,10.47,10.47,10.47,10.47,10.47,10.47,10.77,10.47,7
5,115,72.85020141,92.00790761,64.61173566,5944.790605,51,1038,10.45,10.45,10.45,10.45,10.45,10.45,10.75,10.45,7
5,115,73.34148599,92.3188213,64.81538082,5983.679559,52,1045,10.44,10.44,10.44,10.44,10.44,10.44,10.74,10.44,7
5,115,73.87898006,91.98835683,65.1557073,5993.566453,52,1052,10.76,10.76,10.76,10.76,10.76,10.76,11.06,10.76,7
5,115,74.37057212,91.64200042,65.84215001,6033.906339,52,1059,10.75,10.75,10.75,10.75,10.75,10.75,11.05,10.75,7
5,115,74.83871725,91.14701016,66.25678706,6039.108044,53,1065,11.07,11.07,11.07,11.07,11.07,11.07,11.37,11.07,7
5,115,75.40088816,90.62168947,67.10343833,6081.026951,53,1073,11.05,11.05,11.05,11.05,11.05,11.05,11.36,11.05,7
5,115,75.8927877,91.1523717,67.15397764,6121.244331,53,1080,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.34,8
5,115,76.17387315,90.66476335,67.7601689,6143.459677,53,1084,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.34,8
5,115,76.87658677,91.70957241,67.58363077,6198.06588,53,1094,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.32,8
5,115,77.36848631,91.32082327,68.29133575,6236.421003,53,1101,11,11,11,11,11,11,11,11.31,8
5,115,77.71984313,91.36003467,68.56027805,6263.66938,53,1108,10.99,10.99,10.99,10.99,10.99,10.99,10.99,11.3,8
5,114,78.40126217,90.82008681,69.18605372,6283.483405,54,1115,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.62,8
5,114,78.8231539,90.66801116,69.66676408,6316.546943,54,1121,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.61,8
5,114,79.38567621,91.45037307,69.52851884,6358.408987,54,1129,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.59,8
5,114,79.87788322,90.39853715,70.76518394,6397.069109,54,1136,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.58,8
5,114,80.37009024,89.89597281,71.58376113,6435.091844,54,1143,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.57,8
5,115,80.86229726,90.79551618,71.29831992,6473.56776,54,1150,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.56,8
5,115,81.35450427,90.92830456,71.61640267,6511.958073,54,1157,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.55,8
5,114,81.8274812,90.15960151,72.24712659,6513.772143,55,1163,11.56,11.56,11.56,11.56,11.56,11.56,11.56,11.87,8
5,114,82.39035491,89.61415624,73.14061426,6554.434434,55,1171,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.86,8
5,114,82.8828694,90.09262105,73.18673316,6593.584616,55,1178,11.53,11.53,11.53,11.53,11.53,11.53,11.53,11.85,8
5,114,83.3753839,90.06127472,73.62925397,6631.144469,55,1185,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.84,8
5,114,83.9382576,90.08725668,74.08598733,6674.203357,55,1193,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.82,8
5,114,84.29005367,91.06422741,73.54678557,6697.481206,55,1198,11.49,11.49,11.49,11.49,11.49,11.49,11.49,11.82,8
5,114,84.4307721,90.29330275,74.32922044,6711.430804,55,1200,11.49,11.49,11.49,11.49,11.49,11.49,11.49,11.81,8
5,114,84.48348253,90.253912,74.00731809,6679.449975,56,1200,11.83,11.83,11.83,11.83,11.83,11.83,11.83,12.15,8
6,123,6.824456869,102.9709097,6.524187664,671.8015386,7,100,0.3921,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1
6,123,7.506902556,104.3532718,7.11183744,742.1435054,7,110,0.373,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1
6,123,7.779880831,106.206151,7.256015235,770.6334495,7,114,0.3658,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1
6,123,8.467772766,104.1703247,8.00083057,833.4491184,8,124,0.3757,1.711,1.711,1.711,1.711,1.711,1.711,1.711,1
6,123,8.740926726,107.5501378,7.993061505,859.6548661,8,128,0.3688,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1
6,124,9.287234646,104.246265,8.764484577,913.6647818,8,136,0.3554,1.647,1.647,1.647,1.647,1.647,1.647,1.647,1
6,123,9.777815584,104.382387,9.141045022,954.1640993,10,143,0.4006,1.952,1.952,1.952,1.952,1.952,1.952,1.952,1
6,123,10.25644991,103.8503261,9.624778921,999.5364296,10,150,0.3897,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1
6,124,10.59833158,105.9979495,9.753170613,1033.816086,10,155,0.382,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1
6,123,11.1596606,103.671036,10.39230892,1077.381432,12,163,0.4277,2.219,2.219,2.219,2.219,2.219,2.219,2.219,1
6,123,11.63890983,104.5352042,10.75048881,1123.804543,12,170,0.4177,2.185,2.185,2.185,2.185,2.185,2.185,2.185,1
6,123,12.18662323,104.6702864,11.23506998,1175.977993,12,178,0.4065,2.146,2.146,2.146,2.146,2.146,2.146,2.146,1
6,123,12.61357134,104.8374972,11.49069511,1204.655716,14,184,0.4567,2.509,2.509,2.509,2.509,2.509,2.509,2.509,1
6,123,13.09343547,103.675792,12.06139815,1250.475006,14,191,0.4475,2.477,2.477,2.477,2.477,2.477,2.477,2.477,1
6,123,13.5732996,103.8663717,12.47120784,1295.339109,14,198,0.4384,2.445,2.445,2.445,2.445,2.445,2.445,2.445,1
6,122,14.07117148,103.3952826,12.85889039,1329.548606,16,205,0.4887,2.828,2.828,2.828,2.828,2.828,2.828,2.828,1
6,122,14.55165051,102.9269635,13.34489533,1373.549554,16,212,0.4802,2.797,2.797,2.797,2.797,2.797,2.797,2.797,1
6,122,14.96348967,103.2694015,13.67627574,1412.34081,16,218,0.473,2.771,2.771,2.771,2.771,2.771,2.771,2.771,1
6,122,15.53246101,103.2990069,14.05006986,1451.358264,18,226,0.5233,3.173,3.173,3.173,3.173,3.173,3.173,3.173,1
6,122,15.94482723,102.1541641,14.57109759,1488.498293,18,232,0.5165,3.148,3.148,3.148,3.148,3.148,3.148,3.148,1
6,122,16.56337656,103.9621618,14.86431921,1545.326758,18,241,3.11,0.5064,3.11,3.11,3.11,3.11,3.11,3.11,2
6,121,16.99743993,102.4495553,15.33258717,1570.816738,20,247,3.543,0.56,3.543,3.543,3.543,3.543,3.543,3.543,2
6,122,17.47914876,101.4991651,15.89639031,1613.470344,20,254,3.515,0.5526,3.515,3.515,3.515,3.515,3.515,3.515,2
6,121,17.97232105,101.5993321,16.24958399,1650.94688,21,261,3.723,0.5755,3.723,3.723,3.723,3.723,3.723,3.723,2
6,121,18.45433733,101.216921,16.73207709,1693.569326,21,268,3.696,0.5683,3.696,3.696,3.696,3.696,3.696,3.696,2
6,121,18.7297752,102.4532531,16.78339074,1719.51298,21,272,3.681,0.5643,3.681,3.681,3.681,3.681,3.681,3.681,2
6,121,19.29294892,101.6882645,17.32707411,1761.960096,22,280,3.891,0.5867,3.891,3.891,3.891,3.891,3.891,3.891,2
6,121,19.77527264,101.161411,17.83384983,1804.097413,22,287,3.864,0.5799,3.864,3.864,3.864,3.864,3.864,3.864,2
6,121,20.39540314,101.2019953,18.3727703,1859.361014,22,296,3.83,0.5713,3.83,3.83,3.83,3.83,3.83,3.83,2
6,121,20.89103504,100.1866698,18.89125898,1892.652326,23,303,4.05,0.5953,4.05,4.05,4.05,4.05,4.05,4.05,2
6,121,21.37366621,101.0848492,19.17249177,1938.04844,23,310,4.025,0.5888,4.025,4.025,4.025,4.025,4.025,4.025,2
6,121,21.85629738,101.331579,19.55262028,1981.297886,23,317,3.999,0.5824,3.999,3.999,3.999,3.999,3.999,3.999,2
6,121,22.4221503,101.8731022,19.84519042,2021.691112,24,325,4.22,0.606,4.22,4.22,4.22,4.22,4.22,4.22,2
6,121,22.83609769,100.4269779,20.48109933,2056.854909,24,331,4.199,0.6007,4.199,4.199,4.199,4.199,4.199,4.199,2
6,121,23.31903631,101.9659191,20.6107799,2101.597115,24,338,4.174,0.5946,4.174,4.174,4.174,4.174,4.174,4.174,2
6,121,23.88616296,100.6210303,21.27626998,2140.840206,25,346,4.402,0.6186,4.402,4.402,4.402,4.402,4.402,4.402,2
6,121,24.30037388,101.0643669,21.54996806,2177.933877,25,352,4.381,0.6136,4.381,4.381,4.381,4.381,4.381,4.381,2
6,121,24.78361995,101.3158137,21.91692681,2220.531273,25,359,4.356,0.6078,4.356,4.356,4.356,4.356,4.356,4.356,2
6,121,25.35202031,101.1811727,22.33189481,2259.567307,26,367,4.59,0.6321,4.59,4.59,4.59,4.59,4.59,4.59,2
6,121,25.76649475,100.3376766,22.87092481,2294.815457,26,373,4.565,0.6273,4.565,4.565,4.565,4.565,4.565,4.565,2
6,121,26.31912735,100.0943675,23.39948312,2342.156462,26,381,4.54,4.54,0.621,4.54,4.54,4.54,4.54,4.54,3
6,121,26.75059936,100.2118148,23.64884012,2369.893187,27,387,4.786,4.786,0.6473,4.786,4.786,4.786,4.786,4.786,3
6,121,27.30358333,101.6029961,23.79100781,2417.237675,27,395,4.76,4.76,0.6411,4.76,4.76,4.76,4.76,4.76,3
